# Calculated limits using Yellin's optimum interval method.
# Mass in GeV (left), crosssections in pb (center), expected number of events (right).
1.0  0.00417457584168222  7.6082832481449145
1.2207663565192386  0.0018811493421075874  11.815805647178655
1.4902704972092566  0.000978088785772681  15.9019361478921
1.8192720851062583  0.0006219764553075065  21.287925337995834
2.220906154852325  0.000387776024479408  25.225512874777607
2.711207514830225  0.0001635692987938763  20.621171701297627
3.3097509196468726  6.524307333108514e-05  17.869950047610423
4.040432571163512  3.1706761812753984e-05  19.55599894237147
4.93242414866094  1.9946951986138278e-05  25.630082544692304
6.021337456768323  1.284611470328234e-05  30.532334011254797
7.350646188471885  9.479310016424568e-06  37.15209750966366
44.26072122609706  2.5318368344942167e-06  43.79118234274074
54.03199938809624  2.036649854947625e-06  32.885668251677984
65.96044702845597  1.8923239614122019e-06  27.605566987351168
80.52229459330844  1.964023210125093e-06  25.225512874777607
98.29890818924193  1.9817010103078025e-06  21.976237420474394
120.0  2.2553658787096884e-06  21.287925337995834
